id,articleType,baseColour,season,usage,productDisplayName,image,masterCategory,gender,subCategory
1305,Handbags,Grey,Summer,Casual,Kiara Women Grey & Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Grey---Brown-Handbag_ccb1aef19b25df31915210a5e38ac85a_images.jpg,Accessories,Women,Bags
1306,Handbags,Green,Summer,Casual,Lino Perros Women Green Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Green-Sling-Bag_649930b13dffaf4c25312319b63a26a6_images.jpg,Accessories,Women,Bags
1307,Handbags,Purple,Summer,Casual,Bulchee Women Wine Handbag,http://assets.myntassets.com/v1/images/style/properties/3ae1fb7b6c85fc598228e36741731300_images.jpg,Accessories,Women,Bags
1308,Handbags,Teal,Winter,Casual,Baggit Women Varsh Taj Teal Handbag,http://assets.myntassets.com/v1/images/style/properties/6848ce9a6b166c594d2d89bbac6324d8_images.jpg,Accessories,Women,Bags
1309,Handbags,Brown,Summer,Casual,Lino Perros Women Leatherette Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/4c7f0a2835a6e313a88089c2ffc6c713_images.jpg,Accessories,Women,Bags
1310,Handbags,Black,Summer,Casual,Murcia Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Black-Handbag_3b699000044d586e7f16911894475e16_images.jpg,Accessories,Women,Bags
1311,Handbags,Green,Summer,Casual,Kiara Women Green Handbag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Green-Handbag_bd9ca4ba06aceb3e1c96b21541132cfa_images.jpg,Accessories,Women,Bags
1312,Handbags,Brown,Summer,Casual,Rocia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/4f3c5fe615bff766432237abdd4623d1_images.jpg,Accessories,Women,Bags
1313,Handbags,Brown,Winter,Casual,Lino Perros Women Front Pocket Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/1b0a1dc7a30b092a70f0f4acd2ef8c6c_images.jpg,Accessories,Women,Bags
1314,Handbags,Brown,Winter,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Brown-Handbag9aa6731bb046ba2efa5bebc40e5a54f4_images.jpg,Accessories,Women,Bags
1315,Handbags,Brown,Winter,Casual,Murcia Women Casual Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/eeacf7d7830187754db103f295c544ce_images.jpg,Accessories,Women,Bags
1316,Handbags,Purple,Winter,Casual,Lino Perros Women Leatherette Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/cd6f4da4cfb6762f22ee27fabcdd72f6_images.jpg,Accessories,Women,Bags
1317,Handbags,Maroon,Summer,Casual,Murcia Women Maroon Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Maroon-Handbag_bb00dbddadab9165f95850177c379928_images.jpg,Accessories,Women,Bags
1318,Handbags,Brown,Winter,Casual,Lino Perros Women Brown Casual Handbag,http://assets.myntassets.com/v1/images/style/properties/2e09de862d399717b850d13fbd7671c6_images.jpg,Accessories,Women,Bags
1319,Handbags,Maroon,Winter,Casual,Kiara Women Steel Design Maroon Handbag,http://assets.myntassets.com/v1/images/style/properties/c18d6afd0ea8931fb49aa84b26af852e_images.jpg,Accessories,Women,Bags
1320,Handbags,Beige,Summer,Casual,Kiara Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Beige-Handbag_89c92f57b35da589bd71022c646c76fd_images.jpg,Accessories,Women,Bags
1321,Handbags,Brown,Summer,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Brown-Handbag_e9a251eb6ad9ca6f01512a495760034a_images.jpg,Accessories,Women,Bags
1322,Handbags,Grey,Winter,Casual,Murcia Women Casual Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/c02f94a5c1744546356ecd9f3b2c3142_images.jpg,Accessories,Women,Bags
1323,Handbags,Blue,Winter,Casual,Lino Perros Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/94dd3ab7bc08f7b740d0275c41b6889f_images.jpg,Accessories,Women,Bags
1324,Handbags,Navy Blue,Winter,Casual,Murcia Women Navy Blue Sling Bag,http://assets.myntassets.com/v1/images/style/properties/c7cbdca8de0520bc0db21c0962a38e9f_images.jpg,Accessories,Women,Bags
1325,Handbags,Black,Winter,Casual,Lino Perros Women Golden Chain Black Handbag,http://assets.myntassets.com/v1/images/style/properties/ab98a5708b41799671c60a5a4c7de072_images.jpg,Accessories,Women,Bags
1326,Handbags,Blue,Summer,Sports,Geonaute Women Large Outdoor Bag Bag,http://assets.myntassets.com/v1/images/style/properties/9d64d3fc7147ae2df0362f862c8912b9_images.jpg,Accessories,Women,Bags
1327,Handbags,Black,Winter,Casual,Murcia Women Casual Black Handbag,http://assets.myntassets.com/v1/images/style/properties/ef978fefab86ed0fd6f18267e582c08b_images.jpg,Accessories,Women,Bags
1328,Handbags,Purple,Winter,Casual,Lino Perros Women Classic Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/acf8571769955b672c87198edb18d028_images.jpg,Accessories,Women,Bags
1329,Handbags,Black,Summer,Casual,Nike Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/aa725544968b84f98464c39ff32dd03a_images.jpg,Accessories,Women,Bags
1330,Handbags,White,Summer,Casual,Stoln White & Green Printed Tote Bag,http://assets.myntassets.com/v1/images/style/properties/669fb9ef2f226f836ffc33a7b992a3b1_images.jpg,Accessories,Women,Bags
1331,Handbags,Beige,Summer,Casual,United Colors of Benetton Women Solid Beige Handbags,http://assets.myntassets.com/v1/images/style/properties/705dd573f86e172f557eec9d4d3e5a43_images.jpg,Accessories,Women,Bags
1332,Handbags,Black,Summer,Casual,Nike Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Nike-Women-Handbags_650a1a90f8a4a00ace9a6c4137cb8d0c_images.jpg,Accessories,Women,Bags
1333,Handbags,Purple,Winter,Casual,Fastrack Women Leatherette Purple HandBag,http://assets.myntassets.com/v1/images/style/properties/5a97ab4edff6779886e2239c222cdc59_images.jpg,Accessories,Women,Bags
1334,Handbags,Mustard,Winter,Casual,Fastrack Women Mustard Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Handbags_ee57ada46ba6d71b9936ec56cd923918_images.jpg,Accessories,Women,Bags
1335,Handbags,Pink,Winter,Casual,Lino Perros Women Leatherette Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/4ac0d6fd303b48be5abe0ae9316fcc45_images.jpg,Accessories,Women,Bags
1336,Handbags,Pink,Winter,Casual,Murcia Women Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Pink-Handbag_4230f1f72fa95bd1c30749684b86759d_images.jpg,Accessories,Women,Bags
1337,Handbags,Black,Summer,Casual,Lino Perros Women Leatherette Black Handbag,http://assets.myntassets.com/v1/images/style/properties/d74cb709954ed2f89fe92b1c46a7c37c_images.jpg,Accessories,Women,Bags
1338,Handbags,Blue,Summer,Casual,Be For Bag Women Blue Tote Bag,http://assets.myntassets.com/v1/images/style/properties/35b9372fc7b517ac70e9969f9598783c_images.jpg,Accessories,Women,Bags
1339,Handbags,Pink,Summer,Casual,Kiara Women Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/81c3c384f3f0972e95178a0b4921d603_images.jpg,Accessories,Women,Bags
1340,Handbags,Red,Winter,Casual,Murcia Women Lorra Red Red Handbags,http://assets.myntassets.com/v1/images/style/properties/48a9bcd6eb7e3adb0d7fad720e954f5d_images.jpg,Accessories,Women,Bags
1341,Handbags,Brown,Summer,Casual,Lino Perros Women Check Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Check-Brown-Handbag12ea6b1bf3e379818bdacc652198e7e7_images.jpg,Accessories,Women,Bags
1342,Handbags,Orange,Summer,Casual,Lino Perros Women Orange Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Orange-Sling-Bag_4f2e8a36a147ed64aad470984197ec4e_images.jpg,Accessories,Women,Bags
1343,Handbags,Orange,Summer,Casual,Lino Perros Women Leatherette Orange Handbag,http://assets.myntassets.com/v1/images/style/properties/83c445b58847dc1317c09da76be04d8e_images.jpg,Accessories,Women,Bags
1344,Handbags,Black,Winter,Casual,Baggit Women Possible Taj Black Handbag,http://assets.myntassets.com/v1/images/style/properties/0f4bb59a08e14aed3e2d3a4f2924af0a_images.jpg,Accessories,Women,Bags
1345,Handbags,Black,Winter,Casual,Spice Art Women Beaded Bow Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Spice-Art-Women-Beaded-Bow-Black-Handbag9774657b8fa00cbbfd4877705353f751_images.jpg,Accessories,Women,Bags
1346,Handbags,Blue,Summer,Casual,Kiara Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/06b906f0f12ad0c3312881d140674ef9_images.jpg,Accessories,Women,Bags
1347,Handbags,Black,Summer,Casual,Bulchee Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/6dd0c51ca882c82059ea11d246d5532f_images.jpg,Accessories,Women,Bags
1348,Handbags,Brown,Summer,Casual,Lino Perros Women Leatherite Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/23cf22d73ba7ebcb172c84ce0287291b_images.jpg,Accessories,Women,Bags
1349,Handbags,Black,Winter,Casual,Murcia Women Mcc Black Black Handbags,http://assets.myntassets.com/v1/images/style/properties/102779e6e502e5fd8c5c17991b6dc830_images.jpg,Accessories,Women,Bags
1350,Handbags,Coffee Brown,Summer,Casual,Kiara Women Coffee Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/75c540833c80e0e024dd78f0685f72ce_images.jpg,Accessories,Women,Bags
1351,Handbags,Pink,Summer,Casual,Be For Bag Women Zoli Pink Tote Bag,http://assets.myntassets.com/v1/images/style/properties/6d1520f8188c06cc223e1417d17472a0_images.jpg,Accessories,Women,Bags
1352,Handbags,Purple,Summer,Casual,Baggit Women Purple Bag,http://assets.myntassets.com/v1/images/style/properties/f6dacbf2989a8e840cd7a42023675f4d_images.jpg,Accessories,Women,Bags
1353,Handbags,Red,Winter,Casual,Fastrack Women Polyester Red Sling Bag,http://assets.myntassets.com/v1/images/style/properties/eee6777110982445d9267cc8aeb21637_images.jpg,Accessories,Women,Bags
1354,Handbags,Brown,Winter,Casual,Murcia Women Hddcs Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/6a241cb727ac8f369ae15a2b06609d45_images.jpg,Accessories,Women,Bags
1355,Handbags,Red,Summer,Casual,Lino Perros Women Leatherite Red Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherite-Red-Handbage8fa08bfeb44345d1b85e4d51af7b521_images.jpg,Accessories,Women,Bags
1356,Handbags,Bronze,Summer,Casual,Rocia Women Bronze Handbag,http://assets.myntassets.com/v1/images/style/properties/7bffcca59e80f961c4813f2e005b7343_images.jpg,Accessories,Women,Bags
1357,Handbags,Maroon,Winter,Casual,Murcia Women Leatherette Maroon Handbag,http://assets.myntassets.com/v1/images/style/properties/53a3620404f3fae176eeea3b16efb31c_images.jpg,Accessories,Women,Bags
1358,Handbags,Yellow,Summer,Casual,Nyk Women Yellow Arsenal Handbag,http://assets.myntassets.com/v1/images/style/properties/Nyk-Women-Yellow-Arsenal-Handbag_ac7ac30b2dafed219fa1925008cc179e_images.jpg,Accessories,Women,Bags
1359,Handbags,Black,Summer,Casual,Spice Art Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/e55b2f17c8717895ea7a61fc193021c0_images.jpg,Accessories,Women,Bags
1360,Handbags,Black,Summer,Casual,Murcia Women Black Handpainted Print Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Black-Handpainted-Print-Handbag_30d7c9a0bcc7fc9f06301e488eb960bb_images.jpg,Accessories,Women,Bags
1361,Handbags,Black,Summer,Casual,Bulchee Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/939f93cc5c888e3d6949c0f0442b906b_images.jpg,Accessories,Women,Bags
1362,Handbags,Black,Summer,Casual,Be For Bag Women Black & Yellow Tote Bag,http://assets.myntassets.com/v1/images/style/properties/Be-For-Bag-Women-Tote-Bags_9e251cf2051000e72ef45a5bc427a424_images.jpg,Accessories,Women,Bags
1363,Handbags,Blue,Summer,Casual,Kiara Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/abfbac2c8af463cbc0abc2f89e8a59b5_images.jpg,Accessories,Women,Bags
1364,Handbags,Grey,Summer,Casual,Kiara Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/1458755ff886c106f071c9e5f8b271c2_images.jpg,Accessories,Women,Bags
1365,Handbags,Black,Winter,Casual,Spice Art Black Shaded Handbag,http://assets.myntassets.com/v1/images/style/properties/Spice-Art-Black-SHADED-LEATHERITE-Handbag_cc0a46ecd048b5eb194c95aa405a9845_images.jpg,Accessories,Women,Bags
1366,Handbags,Pink,Summer,Casual,Murcia Women Pink Kate Handbag,http://assets.myntassets.com/v1/images/style/properties/592c741f302567da6786db0493fc9d13_images.jpg,Accessories,Women,Bags
1367,Handbags,Brown,Winter,Casual,Lino Perros Women Classic Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/ce4e2ba19ee45af985346ba6b1c58203_images.jpg,Accessories,Women,Bags
1368,Handbags,Pink,Winter,Casual,Baggit Women Pink Banjara Taj Handbag,http://assets.myntassets.com/v1/images/style/properties/dc7c0fc51eb98c43d7e7bc43dfb2944d_images.jpg,Accessories,Women,Bags
1369,Handbags,Orange,Summer,Casual,Lino Perros Women Orange Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Orange-Sling-Bag_c7bb08ed10102ae860aa7ed24a274554_images.jpg,Accessories,Women,Bags
1370,Handbags,Yellow,Summer,Casual,Puma Women Originals Mono Yellow Handbag,http://assets.myntassets.com/v1/images/style/properties/ec5806d6f31560913a2972b32aed8faf_images.jpg,Accessories,Women,Bags
1371,Handbags,Olive,Summer,Casual,Baggit Women Olive Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Olive-Dil-Jojo-Sling-Bag_1c91468d2ca91b1562c0a9c2b692b890_images.jpg,Accessories,Women,Bags
1372,Handbags,Black,Summer,Casual,Kiara Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/195c57aabc1f92c6e928d1c0122d0b97_images.jpg,Accessories,Women,Bags
1373,Handbags,Pink,Summer,Casual,Baggit Women Pink Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Pink-Marsx-Taj-Handbag_3361394b4918adb4c16d9eb7ece9519e_images.jpg,Accessories,Women,Bags
1374,Handbags,Beige,Winter,Casual,Fastrack Women Beige Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Polyester-Beige-Sling-Bag_98d1198c9a6e3341c1c04be5598a07a8_images.jpg,Accessories,Women,Bags
1375,Handbags,Beige,Summer,Casual,Rocia Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/b2ea2f97c1aff6205e0049fb804ac3b1_images.jpg,Accessories,Women,Bags
1376,Handbags,Grey,Summer,Casual,Bulchee Women Grey Handbag,http://assets.myntassets.com/v1/images/style/properties/Bulchee-Women-Grey-Handbag_b7a72e09734a516dbef987d5ae6efdf5_images.jpg,Accessories,Women,Bags
1377,Handbags,Blue,Summer,Casual,United Colors of Benetton Women Solid Blue Handbags,http://assets.myntassets.com/v1/images/style/properties/8f73103546774d496e740e25947f3a11_images.jpg,Accessories,Women,Bags
1378,Handbags,Purple,Winter,Casual,Baggit Women Pride Taj Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/382c6cb19b41b91e7f340f2698d712e9_images.jpg,Accessories,Women,Bags
1379,Handbags,Beige,Winter,Casual,Murcia Women Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/36ea2002a8f57dfe53f5d74cc88d4aa4_images.jpg,Accessories,Women,Bags
1380,Handbags,Olive,Summer,Casual,Lino Perros Women Leatherette Olive Handbag,http://assets.myntassets.com/v1/images/style/properties/d4baa54fd83ee418877426eeb2086198_images.jpg,Accessories,Women,Bags
1381,Handbags,Brown,Winter,Casual,Spice Art Women Leatherette Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/ad9488dc010b44b5a7825ccc8e713ce8_images.jpg,Accessories,Women,Bags
1382,Handbags,Blue,Summer,Casual,Kiara Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/4a32cb056d6c359c4dadcf324d64e775_images.jpg,Accessories,Women,Bags
1383,Handbags,Red,Winter,Casual,Murcia Women Red Hobo Handbag,http://assets.myntassets.com/v1/images/style/properties/a8992c45e11e52f4fd8406dff573fd00_images.jpg,Accessories,Women,Bags
1384,Handbags,Brown,Summer,Casual,Paridhan Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/2958df3e038b8c9f0a7e7160d20d6f50_images.jpg,Accessories,Women,Bags
1385,Handbags,Red,Summer,Casual,Hidekraft Women Red Handbag,http://assets.myntassets.com/v1/images/style/properties/a3e1650ec3910b708447058727a25036_images.jpg,Accessories,Women,Bags
1386,Handbags,Black,Winter,Casual,Murcia Women Emma Black Handbags,http://assets.myntassets.com/v1/images/style/properties/77021911579c9bd9aa868fe80cfa1d0b_images.jpg,Accessories,Women,Bags
1387,Handbags,Black,Summer,Casual,Rocia Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/4ac9a40d9997410a754df59f8fae2670_images.jpg,Accessories,Women,Bags
1388,Handbags,Pink,Summer,Casual,Be For Bag Women Zoli White & Pink Bag,http://assets.myntassets.com/v1/images/style/properties/c92e6b639e631ca075aafed57d599110_images.jpg,Accessories,Women,Bags
1389,Handbags,Beige,Winter,Casual,Fastrack Women Leatherette Beige Sling Bag,http://assets.myntassets.com/v1/images/style/properties/1c10a4491dc6bfd25e8b43761c46c01d_images.jpg,Accessories,Women,Bags
1390,Handbags,Red,Fall,Casual,Baggit Women Red Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Red-Sling-Bag_813ac6eacc806a44790ace80b476ebe3_images.jpg,Accessories,Women,Bags
1391,Handbags,Purple,Summer,Casual,Nyk Women Blue Pacifier Handbag,http://assets.myntassets.com/v1/images/style/properties/Nyk-Women-Blue-Pacifier-Handbag_a917fa99bbaba8ae305755d7bfba8dfd_images.jpg,Accessories,Women,Bags
1392,Handbags,Brown,Summer,Casual,Ivory Tag Brown Fur Handbag,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Brown-Handbag_e614530a656c50805f083daaa47121d0_images.jpg,Accessories,Women,Bags
1393,Handbags,Black,Summer,Casual,Nike Women Black Sling Bag,http://assets.myntassets.com/v1/images/style/properties/7f2b72e3f51d0499639076d19408bc91_images.jpg,Accessories,Women,Bags
1394,Handbags,Pink,Winter,Casual,Lino Perros Women Leatherette Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/b994407584216d5267fbacdc6c4529bc_images.jpg,Accessories,Women,Bags
1395,Handbags,Brown,Summer,Casual,Baggit Women Gumboot Parinacrush Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/ed4fabd6b154a73536ae842a7ec49960_images.jpg,Accessories,Women,Bags
1396,Handbags,Black,Winter,Casual,Kiara Women Steel Design Black Handbag,http://assets.myntassets.com/v1/images/style/properties/67535b00e65aef1f41e7474b86b2b600_images.jpg,Accessories,Women,Bags
1397,Handbags,Maroon,Summer,Casual,United Colors of Benetton Women Solid Maroon Handbags,http://assets.myntassets.com/v1/images/style/properties/aa71c7b01add89ef112148391b03ec9e_images.jpg,Accessories,Women,Bags
1398,Handbags,Green,Summer,Casual,Nike Women Green Sling Bag,http://assets.myntassets.com/v1/images/style/properties/6125ff619abf4880e375f2e2f91aad57_images.jpg,Accessories,Women,Bags
1399,Handbags,Brown,Winter,Casual,Baggit Women Brown Curls Hoor Handbag,http://assets.myntassets.com/v1/images/style/properties/51bd1fcf4d3d406149d260ed645e5f62_images.jpg,Accessories,Women,Bags
1400,Handbags,Black,Winter,Casual,Lino Perros Women Classic Black  Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Classic-Black-Handbag2e182e951a5b15a1a7cea2b1fa876265_images.jpg,Accessories,Women,Bags
1401,Handbags,Olive,Summer,Casual,Yelloe Women Olive Sling Bag,http://assets.myntassets.com/v1/images/style/properties/764b00c7ee05b5cb2cae77b26ec1e9e0_images.jpg,Accessories,Women,Bags
1402,Handbags,Purple,Winter,Casual,Murcia Women Casual Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/45586db9606f8247ff89e9cb4707e81c_images.jpg,Accessories,Women,Bags
1403,Handbags,Brown,Winter,Casual,Murcia Women Brown Sling Bag,http://assets.myntassets.com/v1/images/style/properties/bda790a6751b677b402d1f35af79c27a_images.jpg,Accessories,Women,Bags
1404,Handbags,Olive,Summer,Casual,Murcia Women Olive Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Olive-Handbag_5b535302eed5bc6937246a6b5724c77d_images.jpg,Accessories,Women,Bags
1405,Handbags,Pink,Winter,Casual,Lino Perros Women Leatherite Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/4af0ad8fc57777d78f03b0bff3a2d7a7_images.jpg,Accessories,Women,Bags
1406,Handbags,Pink,Summer,Casual,Murcia Women Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Pink-Handbag_d96f5bd57961be84715bb15126058674_images.jpg,Accessories,Women,Bags
1407,Handbags,Lavender,Summer,Casual,Wildcraft Lavender & Grey Slingbag,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Lavender---Grey-Slingbag_a9b2e8ec08ddf9affebe3d51e390b52b_images.jpg,Accessories,Women,Bags
1408,Handbags,Blue,Summer,Casual,Stoln Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/5f04967d3f53d0ed48b59fc4535a81a2_images.jpg,Accessories,Women,Bags
1409,Handbags,Pink,Summer,Casual,Kiara Women Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Pink-Handbag_8161fe65688e2619caa76195dd0b6e18_images.jpg,Accessories,Women,Bags
1410,Handbags,Black,Winter,Casual,Lino Perros Women Classic Black Handbag,http://assets.myntassets.com/v1/images/style/properties/194e5895cdbb05d45b23512083aeef29_images.jpg,Accessories,Women,Bags
1411,Handbags,Brown,Winter,Casual,Murcia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/e3fae0212910743bec55ce4d37a1231f_images.jpg,Accessories,Women,Bags
1412,Handbags,Red,Winter,Casual,Murcia Women Red Sling Bag,http://assets.myntassets.com/v1/images/style/properties/0eac68837f9e89254f7a89a4ef587478_images.jpg,Accessories,Women,Bags
1413,Handbags,Green,Winter,Casual,Murcia Women Casual Green Handbag,http://assets.myntassets.com/v1/images/style/properties/1ac5234edadfc862a997a27c2a1d2a29_images.jpg,Accessories,Women,Bags
1414,Handbags,Orange,Summer,Casual,Murcia Women Orange Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Orange-Handbag_f7be9cf6f239154f0af971258205e7cc_images.jpg,Accessories,Women,Bags
1415,Handbags,Pink,Summer,Casual,Kiara Women Dark Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Dark-Pink-Handbag_c5918fc11df658ff8e6655efa4e97e93_images.jpg,Accessories,Women,Bags
1416,Handbags,Brown,Winter,Casual,Murcia Women Casual Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/6cdf35d463288b17e1a9df26cd575f80_images.jpg,Accessories,Women,Bags
1417,Handbags,Magenta,Winter,Casual,Lino Perros Women Leatherette Magenta Handbag,http://assets.myntassets.com/v1/images/style/properties/75fe2ea3ffd807ef3070590fc2ae46d8_images.jpg,Accessories,Women,Bags
1418,Handbags,Black,Winter,Casual,Murcia Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Black-Handbag10ac76a7b25b18d29e2cea004629e303_images.jpg,Accessories,Women,Bags
1419,Handbags,Brown,Summer,Casual,Yelloe Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Women-Brown-Handbag_4ba5f0fc8ce730ded10101187a7cd84b_images.jpg,Accessories,Women,Bags
1420,Handbags,Yellow,Fall,Casual,Hidekraft Women Leather Yellow Handbags,http://assets.myntassets.com/v1/images/style/properties/2c51da6a27da6e4c45bf12186c89ad69_images.jpg,Accessories,Women,Bags
1421,Handbags,Brown,Summer,Casual,Rocia Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/76036f4c76346b4100b0c2c25dc26d29_images.jpg,Accessories,Women,Bags
1422,Handbags,Green,Winter,Casual,Lino Perros Women Lock Green Handbag,http://assets.myntassets.com/v1/images/style/properties/614c92fd651886fa893435d0165f3930_images.jpg,Accessories,Women,Bags
1423,Handbags,Brown,Summer,Casual,French Connection Women Brown Alexandra Handbag,http://assets.myntassets.com/v1/images/style/properties/4a2e204b5b15df87a096ff6b3bd46daf_images.jpg,Accessories,Women,Bags
1424,Handbags,Brown,Winter,Casual,Lino Perros Women Leatherette Light Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/769a08f3b0cfde53f48c6c971e17180a_images.jpg,Accessories,Women,Bags
1425,Handbags,Yellow,Summer,Casual,Yelloe Yellow Laptop Pocket Handbag,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Yellow-Laptop-Pocket-Handbag_6662268905b1ec99599ee3c36171b457_images.jpg,Accessories,Women,Bags
1426,Handbags,White,Winter,Casual,Baggit Women Voodoo Gipsy White Sling Bag,http://assets.myntassets.com/v1/images/style/properties/c69f97a63bea1abd9b20380f507d54e9_images.jpg,Accessories,Women,Bags
1427,Handbags,Black,Winter,Casual,Lino Perros Women Leatherette Black Handbag,http://assets.myntassets.com/v1/images/style/properties/a7d641ac06db220b8eeaa9f5200a41f9_images.jpg,Accessories,Women,Bags
1428,Handbags,Grey,Summer,Casual,United Colors of Benetton Women Solid Grey Handbags,http://assets.myntassets.com/v1/images/style/properties/ebd85151aa3446bfe446055c5b368b8d_images.jpg,Accessories,Women,Bags
1429,Handbags,Red,Winter,Casual,Murcia Women Casual Red Handbag,http://assets.myntassets.com/v1/images/style/properties/d51b1df7818abac7421cb4ca6f194cba_images.jpg,Accessories,Women,Bags
1430,Handbags,Black,Winter,Casual,Kiara Black Women Casual Handbag,http://assets.myntassets.com/v1/images/style/properties/bbeff36e296848f38eb5c01eade14532_images.jpg,Accessories,Women,Bags
1431,Handbags,White,Summer,Casual,Kiara Women White Handbag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-White-Handbag_96b347d3aa53bcce0daca0b46fccfd27_images.jpg,Accessories,Women,Bags
1432,Handbags,Beige,Winter,Casual,Murcia Women Beige with Stitch Bag,http://assets.myntassets.com/v1/images/style/properties/142cc2a1d1824360c7f049fbbf4a159e_images.jpg,Accessories,Women,Bags
1433,Handbags,Black,Summer,Casual,Mod-acc Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Mod-acc-Women-Black-Handbag_f346f498e3a010bef79b68e4e032e046_images.jpg,Accessories,Women,Bags
1434,Handbags,Black,Winter,Casual,Lino Perros Women Leatherette Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Black-Handbag146e3c6b463c420322ebb66f1a37141a_images.jpg,Accessories,Women,Bags
1435,Handbags,Brown,Summer,Casual,Kiara Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/ff7047842402e28d513c395b34c36fc2_images.jpg,Accessories,Women,Bags
1436,Handbags,Pink,Summer,Casual,Mod'acc Women Pink & Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/Modacc-Women-Pink---Beige-Handbag_cbfe6c6f01314b90e6ff969e27a4cfc1_images.jpg,Accessories,Women,Bags
